cons_12m,cons_gas_12m,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_peak,margin_gross_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,var_year_price_off_peak_var,var_year_price_peak_var,var_year_price_off_peak_fix,var_year_price_peak_fix,var_6m_price_off_peak_var,var_6m_price_peak_var,var_6m_price_mid_peak_var,channel_sales,has_gas,month_activ,day_activ,month_modif_prod,day_modif_prod,day_renewal,offpeak_diff_dec_january_energy,offpeak_diff_dec_january_power,peak_diff_dec_january_energy,peak_diff_dec_january_power,midpeak_diff_dec_january_energy,churn
38268,0,2318.35,2495,0.0,167.76,0.097683,23.99,1,295.02,5,50.0,2.1944134636363624e-05,5.6997311742424204e-06,0.0054288350608909,0.0019544659310116,1.3812351599999996e-05,3.851832566666656e-06,2.275828966666663e-06,4,0,9,4,8,27,5,-0.008961999999999998,0.16291560000000516,-0.004064999999999999,0.09774935999999812,0.001818999999999904,0
84527,0,3787.85,3230,0.0,129.61,0.099419,25.44,1,428.99,4,21.04,1.885235890909093e-05,4.061271333333271e-06,0.0,0.0,1.110032016666668e-05,2.896760166666666e-06,4.860000000000553e-10,4,0,4,4,4,15,5,-0.008298,0.0,-0.0033109999999999112,0.0,0.002701999999999996,1
8345,0,1210.54,0,0.0,16.55,0.0,27.52,1,112.04,6,13.3,3.734217060606068e-06,0.0,0.0076618913283488,0.0,3.3182406666666808e-06,0.0,0.0,4,0,6,30,6,10,23,-0.0004880000000000162,0.17777879999999868,0.0,0.0,0.0,0
1540,43,19.59,19,0.0,132.11,0.100572,42.48,2,2.43,6,17.0,2.1493248204545437e-05,5.2438860833332985e-06,0.0064343012662695,0.0023163484558568,1.110032016666668e-05,2.89676016666666e-06,4.860000000000553e-10,0,1,4,27,4,27,28,-0.009528000000000009,0.16291560000000516,-0.004630999999999996,0.09774935999999812,0.0012530000000000041,1
1644,0,312.66,0,28.0,13.8,0.0,48.6,1,27.83,4,13.856,5.2790192424242304e-06,0.0,3.490909143860595e-13,0.0,3.318240666666617e-06,0.0,0.0,4,0,2,3,12,17,9,-0.004461999999999994,-1.1999999998124622e-06,0.0,0.0,0.0,0
4527,0,676.72,0,0.0,16.16,0.0,21.48,1,63.75,4,10.392,3.817134083333249e-06,0.0,0.0076619171872032,0.0,3.318240666666551e-06,0.0,0.0,4,0,4,12,3,9,13,-0.003398000000000012,0.17777879999999868,0.0,0.0,0.0,0
3875,0,577.24,0,0.0,18.47,0.0,17.62,1,53.89,6,12.5,3.1067614772725324e-06,0.0,0.0083802259640179,0.0,1.952821499999892e-06,0.0,0.0,4,0,7,21,7,21,22,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0,0
8011,0,800.29,911,0.0,132.53,0.1000149999999999,37.39,1,87.02,6,16.5,1.4800567515151491e-05,3.55248142424242e-06,0.0054289416934153,0.0019544190096292,1.1100320166666667e-05,2.896760166666666e-06,4.860000000000553e-10,4,0,1,11,1,11,10,-0.006191999999999989,0.16291560000000516,-0.0023019999999999985,0.09774935999999812,0.003487000000000004,0
6569,0,983.37,1114,0.0,16.78,0.0,26.04,1,94.42,4,10.392,5.863990628788032e-06,0.0,3.8181818111259284e-13,0.0,3.923144566666715e-06,0.0,0.0,4,0,1,24,11,17,25,-0.003987000000000102,-1.1999999998124622e-06,0.0,0.0,0.0,0
1175,0,177.21,177,0.0,19.34,0.0,26.04,1,16.97,6,10.392,6.564554446969698e-06,0.0006089452740833,0.0064647595967453,0.0,2.8892061666666805e-06,0.0,0.0,0,0,2,17,2,17,18,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0,0
8369,0,1251.18,936,0.0,15.16,0.0,34.68,1,121.33,5,13.84,7.52721620454549e-06,0.0014946838545681,3.490909143860595e-13,0.0,5.089892166666614e-06,0.0019486248770666,0.0,4,0,1,1,11,18,2,-0.0045580000000000065,-1.1999999998124622e-06,0.085483,0.0,0.0,0
15295,0,1313.84,1381,0.0,130.31,0.103487,31.32,1,156.02,4,17.320999999999998,1.5457422424242437e-05,3.7207544469697063e-06,0.0054289416934153,0.0019544190096292,1.1100320166666622e-05,2.896760166666666e-06,4.859999999979744e-10,7,0,3,3,3,3,6,-0.006756000000000012,0.16291560000000516,-0.0028650000000000064,0.09774935999999812,0.002923000000000009,0
18262,0,1310.31,1078,0.0,129.59,0.102308,32.48,1,159.02,4,20.0,1.3523704265151689e-05,3.002629719696983e-06,0.0064343012662695,0.0023163484558568,1.11003201666669e-05,2.896760166666666e-06,4.860000000000553e-10,7,0,4,18,9,16,21,-0.006053000000000086,0.16291560000000516,-0.0011570000000000052,0.09774935999999812,0.004727999999999996,0
7921,0,1179.04,2037,0.0,0.0,0.0,18.62,1,108.67,7,13.2,3.1067614772725324e-06,0.0,0.0083802259640179,0.0,1.952821499999892e-06,0.0,0.0,4,0,7,2,7,2,4,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0,0
52988,24114,4608.72,5512,0.0,18.37,0.0,10.84,2,362.56,4,12.5,4.702510878787934e-06,0.0,0.0047887144040182,0.0,3.0360678666666977e-06,0.0,0.0,4,1,9,30,9,30,1,-0.0037780000000000036,0.17777879999999868,0.0,0.0,0.0,0
1616,0,218.71,0,0.0,13.87,0.0885389999999999,10.03,1,21.2,6,10.35,8.168659951515153e-05,1.595029606060619e-06,0.0047887144040182,0.0,7.900224670000001e-05,3.1311073666666744e-06,0.0,4,0,9,29,9,29,30,-0.0024109999999999965,0.17777879999999868,0.002815000000000012,0.0,0.0,0
916711,0,1013.87,0,0.0,19.47,0.0,19.2,1,107.14,6,10.392,4.647466969697006e-06,0.0006089452740833,0.0086196471385629,0.0,3.637832166666706e-06,0.0012178905481666,0.0,0,0,5,1,5,1,2,-0.0045580000000000065,-1.1999999998124622e-06,0.085483,0.0,0.0,0
2274,0,342.23,391,0.0,0.0,0.0,30.98,1,35.18,3,15.0,7.005211606060589e-06,0.0,0.0076618913283488,0.0,3.318240666666617e-06,0.0,0.0,4,0,4,29,4,29,30,-0.005532999999999982,0.17777879999999868,0.0,0.0,0.0,0
5759,0,593.6,0,0.0,13.57,0.088449,18.99,1,70.63,6,11.504,4.300684606060586e-06,2.788142424242401e-07,0.230328714142199,0.0,3.6607338666666304e-06,5.957782666666616e-07,0.0,4,0,11,6,12,4,9,-0.0014959999999999973,1.6777787999999987,0.0012979999999999936,0.0,0.0,0
50538,0,5445.84,4168,0.0,132.11,0.09781,18.96,1,447.52,6,19.0,1.980599026515146e-05,4.772474810606066e-06,0.0040214382914185,0.0014477177849105,1.3974845500000003e-05,3.373596699999999e-06,7.862506666666622e-08,5,0,2,24,11,12,23,-0.010181999999999983,0.16291560000000516,-0.004514000000000004,0.09774935999999812,0.0016520000000000007,0
2769,0,417.34,0,0.0,15.15,0.0,18.12,1,52.79,4,10.4,4.775758810606049e-06,0.0,0.2345786581749258,0.0,3.231378566666692e-06,0.0,0.0,4,0,6,18,12,4,19,-0.003044999999999992,1.6777787999999987,0.0,0.0,0.0,0
2958,0,445.9,0,0.0,17.13,0.0,28.02,1,26.77,6,13.856,1.3965720460218168e-05,0.0,0.3952270912390254,0.0,1.0087574799999917e-05,0.0,0.0,4,0,11,10,9,18,11,-0.005617120000000003,2.1777792000000034,0.0,0.0,0.0,0
1366,0,258.84,341,30.0,18.7,0.0,46.32,1,17.49,4,13.2,0.0001637845537196,0.0006089452740833,0.1860031358185636,0.0,3.318240666666617e-06,0.0,0.0,4,0,2,7,12,17,26,-0.003034000000000009,-1.1999999998124622e-06,0.0,0.0,0.0,0
5994,0,636.86,800,0.0,128.89,0.100123,25.46,1,67.31,4,17.2,1.4954563787878832e-05,2.4919993560606203e-06,0.0503717073787973,0.0380114038674479,9.624758666666688e-06,2.943237766666682e-06,2.822335499999971e-06,4,0,9,10,9,10,15,-0.007016000000000008,0.4962492000000083,-0.0013350000000000029,0.4310829599999977,0.003030999999999992,1
10,0,1.09,0,0.0,130.45,0.098261,35.59,1,0.11,6,26.3,3.5598022909090905e-05,1.2044751356060604e-05,0.0070374281488908,0.0025335452243934,1.5130464000000003e-05,3.5743601666666617e-06,2.616681666666681e-07,4,0,7,2,6,20,4,-0.01185,0.16291560000000516,-0.006953000000000001,0.09774935999999812,-0.0010690000000000005,0
2288838,0,1263.69,0,0.0,0.0,0.0,21.24,1,123.56,6,11.5,4.2324387500000446e-06,0.0,0.0083802388933848,0.0,3.318240666666617e-06,0.0,0.0,5,0,5,18,5,18,20,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,0
528,0,142.05,150,0.0,18.37,0.0,197.28,1,65.99,3,13.15,0.0012311340340227,0.0,18.60029782690946,0.0,3.318240666666734e-06,0.0,0.0,4,0,1,21,1,21,22,0.11886899999999997,14.939998799999998,0.0,0.0,0.0,1
4043,14289,416.31,357,0.0,143.41,0.100572,29.85,2,48.81,3,16.5,2.3240191356060782e-05,5.542184083333336e-06,0.0072385356078,0.0026059154732663,1.110032016666668e-05,2.89676016666666e-06,4.860000000000553e-10,7,1,6,17,7,5,23,-0.009528000000000009,0.16291560000000516,-0.004630999999999996,0.09774935999999812,0.0012530000000000041,0
50243,28066,1429.06,0,0.0,19.61,0.0,27.32,3,141.34,5,13.2,5.3957010606060655e-06,0.0,0.0076618913283488,0.0,3.318240666666617e-06,0.0,0.0,5,1,4,18,4,18,19,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0,0
13561,277,1997.35,2741,0.0,18.07,0.0,11.7,2,152.17,3,11.0,4.0976476060606345e-06,0.0,0.0076619430461661,0.0,2.629133466666686e-06,0.0,0.0,4,1,8,17,8,17,18,-0.0037780000000000036,0.17777879999999868,0.0,0.0,0.0,0
1845,0,273.33,310,0.0,16.26,0.0,28.02,1,21.61,6,13.856,1.4826568204545393e-05,0.0,0.3952271308349967,0.0,3.163824699999851e-06,0.0,0.0,4,0,11,11,9,19,12,-0.006877999999999995,2.1777792000000034,0.0,0.0,0.0,0
13379,0,852.32,0,0.0,18.32,0.0,17.62,1,86.03,4,12.5,4.593264696969694e-06,0.0006089452740833,0.0076619430461661,0.0,3.167822266666669e-06,0.0012178905481666,0.0,4,0,7,30,10,30,31,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,0
2123,0,316.47,0,0.0,16.44,0.0,12.82,1,29.17,6,13.2,4.024733719696758e-06,0.0,0.0064647789908397,0.0,2.714893366666558e-06,0.0,0.0,0,0,9,17,9,17,18,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0,0
1676,0,26.77,38,0.0,133.73,0.100243,37.44,1,3.28,6,15.001,3.041920493181773e-05,9.342001537878824e-06,0.1042734296333992,0.0885355598900235,2.166992669999958e-05,6.7274433666666684e-06,1.3628966666666582e-06,5,0,10,22,9,20,27,-0.012678999999999899,0.8295828000000043,-0.006998000000000004,0.7644165600000008,-0.0026339999999999975,1
18725,0,413.38,0,0.0,14.62,0.0,26.2,1,50.78,5,15.0,4.242075818181815e-06,0.0,0.4265069285454541,0.0,3.01065720000002e-06,0.0,0.0,0,0,10,26,10,26,28,-0.003044999999999992,1.6777799999999985,0.0,0.0,0.0,0
41588,0,4353.28,5111,0.0,141.68,0.100823,5.76,1,527.27,3,17.320999999999998,5.564447681818177e-05,3.696449751515151e-05,1.1194476851832005,49.47802927610218,0.0001137489117666,5.2407817766666654e-05,0.0009210266934666,4,0,10,3,9,18,4,-0.010366,0.16291560000000516,-0.004683999999999994,0.09774935999999812,-0.00031899999999999984,0
23481,7913,2560.4,0,0.0,16.49,0.0868029999999999,14.7,2,194.14,6,13.856,3.8775606060607445e-06,7.842429924242491e-07,0.0076619430461661,0.0,2.5645266666666977e-06,1.153984166666659e-06,0.0,4,1,8,1,8,1,2,-0.003573000000000104,0.17777879999999868,0.0016520000000000007,0.0,0.0,0
535973,147192,1687.23,1651,0.0,16.11,0.087381,17.22,2,165.61,6,10.392,2.794997537878784e-06,4.090358446969696e-06,0.0083801936403809,0.0,3.5697306666666378e-06,9.450150000000093e-08,0.0,5,1,5,13,5,13,18,-0.0015469999999999928,0.17777879999999868,0.0036769999999999997,0.0,0.0,0
76233,0,3844.96,4676,0.0,16.27,0.0,2.8,1,294.93,4,10.392,6.172927356060794e-06,0.0,0.0,0.0,3.937993366666827e-06,0.0,0.0,2,0,12,7,11,1,8,-0.005043000000000103,0.0,0.0,0.0,0.0,0
35055,0,5154.28,6003,0.0,13.83,0.0,21.81,1,454.73,4,13.15,3.938260242424206e-06,0.0,0.0,0.0,3.318240666666697e-06,0.0,0.0,4,0,5,28,4,23,3,-0.0020439999999999903,0.0,0.0,0.0,0.0,0
9219,0,841.26,2740,0.0,16.86,0.087382,10.08,1,98.01,6,10.392,4.794763537878889e-06,2.270039151515135e-06,0.0064647595967453,0.0,3.297889766666566e-06,4.630982699999996e-06,0.0,0,0,9,4,7,12,5,-0.0029930000000001067,0.17777879999999868,0.002231999999999998,0.0,0.0,0
4394,0,557.05,0,0.0,40.69,0.086741,27.32,3,49.33,5,13.2,4.422846424242665e-06,1.0292533560605936e-06,0.0076618913283488,0.0,3.5697306666668025e-06,9.450149999999313e-08,0.0,0,1,4,8,4,8,12,-0.0035200000000001064,0.17777879999999868,0.001679,0.0,0.0,0
1899670,0,5249.29,0,0.0,44.53,0.087381,16.66,1,453.85,6,13.2,3.893100771969695e-05,3.365572083333362e-06,0.008380258287567,0.0,3.988681666666538e-07,2.253388166666656e-06,0.0,5,0,7,1,7,1,4,-0.0015469999999999928,0.17777879999999868,0.0036769999999999997,0.0,0.0,0
8471,0,868.97,0,0.0,15.98,0.0,15.12,1,84.58,6,13.2,4.061265606060584e-06,0.0,2.94545456505995e-13,0.0,3.062902666666669e-06,0.0,0.0,0,0,12,7,10,17,8,-0.002718999999999999,-1.1999999998124622e-06,0.0,0.0,0.0,0
39375,0,1366.21,944,0.0,132.5,0.095969,40.8,1,141.86,6,20.4,2.6166217356060616e-05,1.0189175787878754e-05,3.4363636433613887e-12,1.848000001321932e-12,1.979052150000004e-05,9.489468166666636e-06,4.41448866666667e-06,0,0,1,22,12,16,24,-0.010714999999999988,3.600000006542814e-06,-0.006753999999999996,-2.640000001719045e-06,-0.0008540000000000075,0
1679,0,328.61,131,30.0,17.58,0.0,43.8,2,18.55,6,12.5,0.0004024981019696,0.0,0.370055959972661,0.0,2.790605866666688e-06,0.0,0.0,5,0,11,3,3,17,18,0.049644999999999995,1.6777787999999987,0.0,0.0,0.0,0
170442,0,737.23,74,0.0,9.65,0.0,22.44,1,83.38,6,13.8,4.001166969696951e-06,0.0,0.0086196471385641,0.0,3.318240666666617e-06,0.0,0.0,5,0,6,3,6,3,21,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,0
2374,0,356.98,0,0.0,16.0,0.0,20.54,1,34.12,6,10.392,5.2790192424242304e-06,0.0,3.490909143860595e-13,0.0,3.318240666666617e-06,0.0,0.0,0,0,12,2,12,2,3,-0.004461999999999994,-1.1999999998124622e-06,0.0,0.0,0.0,0
9818,0,966.06,1477,0.0,131.79,0.098837,94.2,1,105.37,12,37.71,1.7229750628787755e-05,4.055422424242292e-06,0.0054289416934153,0.0019544190096292,1.110032016666668e-05,2.896760166666548e-06,4.860000000000553e-10,0,0,3,30,3,30,31,-0.007922999999999986,0.16291560000000516,-0.003484000000000001,0.09774935999999812,0.004283999999999996,0
2206,0,274.3,62,0.0,14.05,0.083909,26.04,1,30.35,4,10.392,2.3665380606059603e-06,1.059051174242485e-06,0.0076619301167455,0.0,2.143631466666677e-06,1.5013025666667226e-06,0.0,7,0,1,20,8,26,27,-0.0022319999999999007,0.17777879999999868,0.0019510000000000915,0.0,0.0,1
3118110,468369,3269.76,3690,0.0,39.77,0.10175,24.0,2,387.56,4,16.0,8.898096245454546e-05,8.948459571969642e-05,2.801678371946607,121.1758192395276,0.0001492930369666,9.43801178999996e-05,0.0015072291254666,4,1,2,1,2,1,9,-0.009007000000000015,3.600000006542814e-06,-0.005028000000000005,-2.640000001719045e-06,0.0008890000000000009,0
0,0,0.0,0,0.0,131.42,0.100572,31.26,1,0.0,5,17.25,2.238087651515152e-05,5.394652083333298e-06,0.0070375170099823,0.0025335061235934,1.110032016666668e-05,2.89676016666666e-06,4.860000000000553e-10,0,0,5,5,5,5,6,-0.009528000000000009,0.16291560000000516,-0.004630999999999996,0.09774935999999812,0.0012530000000000041,0
2002,0,303.09,0,0.0,16.79,0.0,21.38,1,31.06,6,10.35,5.3957010606060655e-06,0.0,0.0076618913283488,0.0,3.318240666666617e-06,0.0,0.0,0,0,4,6,4,6,8,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0,0
4664,0,696.93,0,0.0,18.47,0.0,19.52,1,57.34,6,12.5,8.26402578787878e-06,0.0,3.490909143860595e-13,0.0,6.104544666666635e-06,0.0,0.0,0,0,12,29,11,1,30,-0.006765999999999994,-1.1999999998124622e-06,0.0,0.0,0.0,0
14878,0,932.03,0,0.0,15.98,0.0,18.12,1,88.02,6,10.392,4.442241545454527e-06,0.0,0.4265067455152017,0.0,2.9870699999999604e-06,0.0,0.0,4,0,10,14,10,14,15,-0.0033959999999999824,1.6777787999999987,0.0,0.0,0.0,0
35323,20175,4651.56,4444,24.0,142.4,0.125137,144.35,2,606.29,4,43.6,9.268685333333152e-06,5.985415174242442e-06,0.0072113598923517,0.0026382360615011,1.1100320166666323e-05,2.896760166666632e-06,4.860000000000553e-10,4,1,4,27,6,20,25,-0.0017599999999999838,0.16491552000000098,-0.003706999999999988,0.09974928000000105,-0.007325999999999999,0
23654,0,2422.65,0,0.0,130.85,0.100572,23.4,1,322.93,3,22.0,1.682298033333349e-05,3.1309195378787497e-06,0.0,0.0,1.110032016666668e-05,2.89676016666666e-06,4.860000000000553e-10,4,0,5,16,4,15,20,-0.0071370000000000045,0.0,-0.002149999999999902,0.0,0.0038630000000000053,0
1563319,0,975.54,0,0.0,0.0,0.0,27.32,2,103.34,6,13.2,5.3957010606060655e-06,0.0,0.0076618913283488,0.0,3.318240666666617e-06,0.0,0.0,5,1,4,7,4,7,8,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0,0
1740024,0,2705.19,4443,0.0,16.56,0.084198,22.95,1,258.44,6,13.856,6.892939999999891e-06,2.404378787878752e-07,0.0083801936403809,0.0,3.5697306666666378e-06,9.450150000000093e-08,0.0,5,0,5,1,5,1,2,-0.005259999999999987,0.17777879999999868,0.0005779999999999952,0.0,0.0,0
8570,0,1276.28,0,0.0,18.71,0.0,16.92,1,114.66,6,10.392,6.055520992424238e-06,0.0,0.0086196471385641,0.0,3.318240666666709e-06,0.0,0.0,4,0,6,10,4,29,14,-0.005508000000000013,0.17777879999999868,0.0,0.0,0.0,0
4936,0,0.15,0,0.0,19.54,0.0,25.92,1,0.03,5,10.35,5.551029424242396e-06,0.0,3.8181818111259284e-13,0.0,3.318240666666697e-06,0.0,0.0,2,0,1,26,1,26,27,-0.005149999999999988,-1.1999999998124622e-06,0.0,0.0,0.0,0
10450,0,1564.01,1978,0.0,6.51,0.0,11.7,1,141.83,3,11.0,4.080502272727274e-06,0.0,0.0076619301167455,0.0,2.620089999999969e-06,0.0,0.0,7,0,8,9,10,30,10,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,0
6060,0,901.19,1232,0.0,25.33,0.0,19.04,1,87.0,7,13.5,3.1067614772725324e-06,0.0,0.0083802259640179,0.0,1.952821499999892e-06,0.0,0.0,4,0,7,29,7,29,31,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0,0
4244,3468,641.08,0,0.0,16.1,0.0,26.04,3,66.14,6,10.392,8.521984931818211e-06,0.0,2.94545456505995e-13,0.0,6.34129136666671e-06,0.0,0.0,0,1,2,2,12,15,3,-0.008608999999999978,-1.1999999998124622e-06,0.0,0.0,0.0,0
834128,0,1302.75,2053,0.0,16.09,0.087381,16.66,4,150.39,6,13.2,6.345629924242368e-07,3.5849357196969568e-06,0.0083802259640179,0.0,3.988681666666538e-07,2.253388166666656e-06,0.0,5,0,7,16,7,16,17,-0.0015469999999999928,0.17777879999999868,0.0036769999999999997,0.0,0.0,0
5869,0,879.95,0,0.0,16.9,0.0,9.919999999999993,1,75.75,6,13.2,5.665874242424244e-06,0.0,0.0047887273333853,0.0,3.5868166666666177e-06,0.0,0.0,5,0,10,6,10,6,11,-0.00484699999999999,0.17777879999999868,0.0,0.0,0.0,1
144978,0,4915.5,0,0.0,1.12,0.0,6.18,1,448.37,4,13.2,4.637289696969687e-06,0.0,0.0026337945385634,0.0,3.487284266666624e-06,0.0,0.0,4,0,11,22,11,22,23,-0.0022240000000000038,0.17777879999999868,0.0,0.0,0.0,0
411050,0,4717.08,8182,0.0,38.74,0.086163,29.76,1,316.06,6,13.2,5.403329696969719e-06,5.737266287878166e-07,3.8181818111259284e-13,0.0,3.569730666666668e-06,9.45014999999719e-08,0.0,0,0,2,1,2,1,2,-0.004194000000000003,-1.1999999998124622e-06,0.0013370000000000049,0.0,0.0,0
879,0,131.92,0,0.0,15.56,0.0,21.52,1,13.59,6,13.2,4.860581242424245e-06,0.0006089452740833,0.0086196665327123,0.0,4.0924816666665925e-07,0.0012178905481666,0.0,0,0,6,29,6,29,4,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,0
273212,0,3968.2,2739,0.0,131.39,0.098261,24.18,1,486.74,4,20.0,2.1523107477272728e-05,5.258605356060457e-06,0.0,0.0,1.110032016666668e-05,2.896760166666527e-06,4.860000000000553e-10,2,0,4,12,4,14,13,-0.009458999999999995,0.0,-0.004471999999999907,0.0,0.0015410000000000007,0
8955,0,936.97,758,0.0,129.71,0.103487,37.92,1,115.27,6,15.2,1.622139117424237e-05,4.042427537878779e-06,0.0040214382914185,0.0014477177849105,1.1100320166666622e-05,2.896760166666666e-06,4.859999999979744e-10,2,0,2,25,2,25,26,-0.006756000000000012,0.16291560000000516,-0.0028650000000000064,0.09774935999999812,0.002923000000000009,0
217269,0,4419.85,5511,0.0,117.89,0.100123,3.9,1,573.85,5,20.785,2.0968496151515173e-05,3.971784446969697e-06,0.0054288350608909,0.0019544659310116,1.3413664266666688e-05,2.5432617666666703e-06,1.7094359999999553e-07,4,0,12,1,11,8,9,-0.009328000000000017,0.16291560000000516,-0.0036469999999999975,0.09774935999999812,0.0007179999999999964,0
21712,0,3163.85,3495,0.0,16.81,0.0,11.04,1,256.06,3,10.39,7.787304060606136e-06,0.0006089452740833,0.0064647789908397,0.0,2.8481958666666875e-06,0.0,0.0,4,0,8,31,6,16,1,-0.005519000000000024,0.17777879999999868,0.0,0.0,0.0,0
7502,0,1077.55,995,0.0,19.62,0.0,36.24,1,122.45,4,14.49,6.239564265151604e-06,0.0,3.8181818111259284e-13,0.0,3.92314456666669e-06,0.0,0.0,2,0,1,18,11,17,18,-0.005257000000000012,-1.1999999998124622e-06,0.0,0.0,0.0,0
15040,4383,1625.53,0,0.0,116.84,0.101155,30.18,2,204.98,6,25.0,1.903772324242432e-05,4.224603545454648e-06,0.0064343012662695,0.0023163484558568,1.1100320166666667e-05,2.896760166666644e-06,4.860000000000553e-10,5,1,5,7,4,15,17,-0.008947999999999998,0.16291560000000516,-0.004051000000000096,0.09774935999999812,0.0018330000000000013,0
489,0,73.34,0,0.0,16.0,0.0,27.44,1,6.89,6,13.2,4.442241545454527e-06,0.0,0.7185948337309419,0.0,2.9870699999999604e-06,0.0,0.0,5,0,10,26,10,26,28,-0.0033959999999999824,2.1777792000000034,0.0,0.0,0.0,0
61093,0,6082.82,19042,0.0,143.6,0.1000149999999999,248.64,1,348.93,3,166.0,1.8244567696969684e-05,4.942650749999989e-06,0.0,0.0,1.1100320166666667e-05,2.896760166666666e-06,4.860000000000553e-10,7,0,1,30,6,25,9,-0.009010000000000004,0.0,-0.005030999999999994,0.0,0.0008930000000000049,0
9,0,1.38,0,0.0,21.97,0.0,23.76,1,0.15,5,10.392,5.36669481060609e-06,0.0,0.0064647208082943,0.0,3.318240666666617e-06,0.0,0.0,0,0,3,16,3,16,18,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0,0
15551,0,1340.6,737,0.0,131.26,0.101397,8.25,1,215.75,3,43.648,2.7498063272727444e-05,1.0678183242424212e-05,0.0022117377459816,0.000796268243448,1.0664729866666692e-05,4.007798799999995e-06,2.38968496666665e-06,4,0,11,23,5,24,24,-0.009786000000000003,0.16291560000000516,-0.0041039999999999965,0.09774935999999812,0.00026099999999999735,0
27773,0,2878.99,1758,0.0,128.55,0.100243,4.02,1,319.83,3,21.04,2.7499005174241876e-05,9.280199537878824e-06,0.0040213494318,0.0014477568865025,1.290082256666668e-05,3.113406166666672e-06,3.8813190000002565e-07,4,0,11,14,11,1,16,-0.012678999999999899,0.16291560000000516,-0.006998000000000004,0.09774935999999812,-0.0026339999999999975,0
4213,0,523.18,0,0.0,16.61,0.0,24.4,1,55.5,4,15.0,4.001166969696951e-06,0.0,0.0086196471385641,0.0,3.318240666666617e-06,0.0,0.0,4,0,6,18,6,18,23,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,1
392524,0,3389.28,8083,0.0,22.86,0.083849,27.14,1,266.7,4,13.2,5.741886265151499e-06,2.611745454545356e-07,0.0064647208082943,0.0,3.5697306666666805e-06,9.450149999999989e-08,0.0,5,0,3,5,3,5,6,-0.004686999999999997,0.17777879999999868,0.0005119999999999986,0.0,0.0,0
9521,0,278.47,325,0.0,15.86,0.0,5.52,1,20.87,3,10.392,1.2002238204545486e-05,0.0,0.0083802259640179,0.0,7.753203900000015e-06,0.0,0.0,4,0,10,12,9,18,13,-0.0062490000000000046,0.17777879999999868,0.0,0.0,0.0,0
15075,0,1623.64,0,0.0,117.89,0.103487,37.49,2,216.27,4,27.713,1.5457422424242437e-05,3.7207544469697063e-06,0.0054289416934153,0.0019544190096292,1.1100320166666622e-05,2.896760166666666e-06,4.859999999979744e-10,7,0,3,8,3,8,9,-0.006756000000000012,0.16291560000000516,-0.0028650000000000064,0.09774935999999812,0.002923000000000009,0
22886,0,833.87,803,0.0,143.61,0.098837,47.16,1,94.62,4,23.1,1.6800727537878678e-05,3.3982987499998823e-06,0.0064343012662695,0.0023163484558568,1.110032016666668e-05,2.896760166666548e-06,4.860000000000553e-10,4,0,4,3,4,3,4,-0.007801000000000002,0.16291560000000516,-0.002904000000000004,0.09774935999999812,0.0029799999999999965,0
21728,3784,2165.84,0,0.0,143.24,0.099998,20.4,2,264.86,4,26.4,1.8257485909091248e-05,2.9067820833335258e-06,0.0,0.0,1.1476134000000273e-05,1.82712016666678e-06,1.2168006666666543e-06,7,1,7,25,6,16,27,-0.008298000000000097,0.0,-0.0033110000000001055,0.0,0.002701999999999996,0
